"OPEID","PELLID","Name","State","Type & Control","Recipients","Awards"
"907800","9078","CAPRI INSTITUTE OF HAIR DESIGN","NJ","Proprietary","107","199068.79999999999"
"2103700","14551","CAPRI INSTITUTE OF HAIR DESIGN","NJ","Proprietary","68","140549.42999999999"
"2183600","15558","CAPRI INSTITUTE OF HAIR DESIGN","NJ","Proprietary","102","197098.79999999999"
"2265500","16107","CAPRI INSTITUTE OF HAIR DESIGN","NJ","Proprietary","96","173890.44"
"259900","2599","CENTENARY COLLEGE","NJ","Private 4 Year","393","1010296"
"3324300","33243","CENTRAL CAREER SCHOOL","NJ","Proprietary","42","58552"
"641000","6410","CHARLES E GREGORY SCHOOL OF NURSING (THE)","NJ","Private 2 Year","26","65039"
"1085100","16701","CHUBB INSTITUTE","NJ","Proprietary","906","1911242.3799999999"
"264200","2642","COLLEGE OF NEW JERSEY (THE)","NJ","Public 4 Year","798","2179867.54"
"260000","2600","COLLEGE OF SAINT ELIZABETH","NJ","Private 4 Year","279","767847"
"2252700","15918","CONCORDE SCHOOL OF HAIR DESIGN","NJ","Proprietary","279","573324.44999999995"
"2248600","15857","COOPER HEALTH SYSTEM - CENTER FOR ALLIED HEALTH EDUCATION","NJ","Private 2 Year","13","39832"
"772900","7106","COUNTY COLLEGE OF MORRIS","NJ","Public 2 Year","1008","2209051.7400000002"
"260100","2601","CUMBERLAND COUNTY COLLEGE","NJ","Public 2 Year","1271","2937890"
"2154000","15188","DIVERS ACADEMY INTERNATIONAL","NJ","Proprietary","44","74241.339999999997"
"1234600","12346","DOVER BUSINESS COLLEGE","NJ","Proprietary","313","689571.60999999999"
"2223900","15719","DRAKE COLLEGE OF BUSINESS","NJ","Proprietary","1091","2848050"
"260300","2603","DREW UNIVERSITY","NJ","Private 4 Year","240","597717.75"
"2131100","14848","DUCRET SCHOOL OF THE ARTS","NJ","Private 2 Year","9","22269"
"3811300","38113","EASTERN SCHOOL OF ACUPUNCTURE AND TRADITIONAL MEDICINE","NJ","Proprietary","5","9560"
"2291000","16176","ENGINE CITY TECHNICAL INSTITUTE","NJ","Proprietary","80","186216"
"710700","7107","ESSEX COUNTY COLLEGE","NJ","Public 2 Year","4711","12064457"
"2261800","15969","EUROPEAN ACADEMY OF COSMETOLOGY","NJ","Proprietary","125","267810.57000000001"
"260700","2607","FAIRLEIGH DICKINSON UNIVERSITY","NJ","Private 4 Year","1465","3775702.7599999998"
"261000","2610","FELICIAN COLLEGE","NJ","Private 4 Year","420","1063733.5"
"260800","2608","GEORGIAN COURT UNIVERSITY","NJ","Private 4 Year","555","1354808"
"750700","7507","GIBBS COLLEGE","NJ","Proprietary","2570","5247735.4400000004"
"690100","6901","GLOUCESTER COUNTY COLLEGE","NJ","Public 2 Year","1474","3116118"
"2104000","14575","HARRIS SCHOOL OF BUSINESS","NJ","Proprietary","306","682528.02000000002"
"2186700","15442","HARRISON CAREER INSTITUTE","NJ","Proprietary","1437","3348344.3700000001"
"2586800","25868","HARRISON CAREER INSTITUTE","NJ","Proprietary","433","983321.06999999995"
"3803300","38033","HEALTHCARE TRAINING INSTITUTE","NJ","Proprietary","66","122946.57000000001"
"3629300","36293","HELMA INSTITUTE OF MASSAGE THERAPY","NJ","Proprietary","66","147656"
"849400","8494","HO HO KUS SCHL OF TRADE & TECH SCIENCES","NJ","Proprietary","20","26329"
"1246200","12462","HOHOKUS - HACKENSACK SCHOOL OF BUSINESS & MEDICAL SCIENCES","NJ","Proprietary","252","465040"
"2053700","13618","HOHOKUS SCHOOL","NJ","Proprietary","378","696406"
"641700","6417","HOLY NAME HOSPITAL SCHOOL OF NURSING","NJ","Private 2 Year","36","118651"
"1295400","12954","HUDSON COUNTY COMMUNITY COLLEGE","NJ","Public 2 Year","4320","10745300.1"
"3197300","31973","INSTITUTE FOR HEALTH EDUCATION (THE)","NJ","Proprietary","29","55398.330000000002"
"3536300","35363","INSTITUTE FOR THERAPEUTIC MASSAGE","NJ","Proprietary","87","133062"
"2146800","15102","JOE KUBERT SCHOOL OF CARTOON & GRAPHIC ART (THE)","NJ","Proprietary","15","45600"
"262200","2622","KEAN UNIVERSITY","NJ","Public 4 Year","2685","7012707.5300000003"
"3530300","35303","KEYSKILLS LEARNING","NJ","Proprietary","17","24967"
"750600","7506","LINCOLN TECHNICAL INSTITUTE","NJ","Proprietary","2383","5754901.4900000002"
"1246100","12461","LINCOLN TECHNICAL INSTITUTE","NJ","Proprietary","4036","9689787.4800000004"
"474000","2641","MERCER COUNTY COMMUNITY COLLEGE","NJ","Public 2 Year","2305","4961047"
"3122600","31226","MICRO TECH TRAINING CENTER","NJ","Proprietary","295","797653.73999999999"
"261500","2615","MIDDLESEX COUNTY COLLEGE","NJ","Public 2 Year","3055","6945000"
"539900","5399","MONMOUTH COUNTY VOCATIONAL SCHOOL DISTRICT","NJ","Public 2 Year","36","86077.050000000003"
"261600","2616","MONMOUTH UNIVERSITY","NJ","Private 4 Year","894","2293772.5"
"261700","2617","MONTCLAIR STATE UNIVERSITY","NJ","Public 4 Year","3077","8225000"
"1152300","15846","MORRIS COUNTY SCHOOL OF TECHNOLOGY","NJ","Public 2 Year","9","26350"
"642000","6420","MOUNTAINSIDE HOSPITAL SCHOOL OF NURSING","NJ","Private 2 Year","33","53988.529999999999"
"642100","6421","MRMC-SCHOOLS OF NURSING, MEDICAL IMAGING & THERAPEUTIC SCIENCES","NJ","Private 2 Year","126","199060.31"
"1170800","11708","NATURAL MOTION INSTITUTE OF HAIR DESIGN","NJ","Proprietary","99","209202.89999999999"
"3424500","34245","NEW COMMUNITY WORKFORCE DEVELOPMENT CENTER","NJ","Private 2 Year","169","325692"
"2223700","15709","NEW HORIZONS INSTITUTE OF COSMETOLOGY (AKA) NEW HORIZONS BEAUTY SCHOOL","NJ","Proprietary","153","356150"
"261300","2613","NEW JERSEY CITY UNIVERSITY","NJ","Public 4 Year","2702","7340625.1799999997"
"262100","2621","NEW JERSEY INSTITUTE OF TECHNOLOGY","NJ","Public 4 Year","1477","3980908"
"262400","2624","OCEAN COUNTY COLLEGE","NJ","Public 2 Year","1730","3659292.0299999998"
"2523700","16934","OCEAN COUNTY VOCATIONAL - TECHNICAL SCHOOLS","NJ","Public 2 Year","90","121680.25"
"2219600","15683","OMEGA INSTITUTE","NJ","Proprietary","153","290049.12"
"759300","7593","PARISIAN BEAUTY ACADEMY","NJ","Proprietary","136","296616.39000000001"
"999400","9994","PASSAIC COUNTY COMMUNITY COLLEGE","NJ","Public 2 Year","3449","6822290"
"1062900","10629","PB COSMETOLOGY EDUCATION CENTRE","NJ","Proprietary","101","226853.57000000001"
"3650600","36506","PC AGE","NJ","Proprietary","341","678408.01000000001"
"3650700","36507","PC AGE II","NJ","Proprietary","50","96785.410000000003"
"3769300","37693","PC TECH LEARNING CENTER","NJ","Proprietary","29","53501"
"2131600","14877","PENNCO TECH","NJ","Proprietary","373","832012"
"262700","2627","PRINCETON UNIVERSITY","NJ","Private 4 Year","351","943825"
"2558700","17158","PRISM CAREER INSTITUTE","NJ","Proprietary","144","248511.48000000001"
"3077500","30775","RABBI JACOB JOSEPH SCHOOL","NJ","Private 4 Year","9","20100"
"860900","8609","RABBINICAL COLLEGE OF AMERICA","NJ","Private 4 Year","97","312800"
"934400","9344","RAMAPO COLLEGE OF NEW JERSEY","NJ","Public 4 Year","945","2474248.5499999998"
"773100","7731","RARITAN VALLEY COMMUNITY COLLEGE","NJ","Public 2 Year","843","1727812.8"
"1209000","12090","REIGNBOW BEAUTY ACADEMY","NJ","Proprietary","176","360213.72999999998"
"2528200","16935","REIGNBOW BEAUTY ACADEMY","NJ","Proprietary","95","174988.85000000001"
"2092300","13129","RETS INSTITUTE","NJ","Proprietary","295","631987"
"934500","9345","RICHARD STOCKTON COLLEGE OF NEW JERSEY (THE)","NJ","Public 4 Year","1569","4074220.5"
"262800","2628","RIDER UNIVERSITY","NJ","Private 4 Year","909","2103550.1600000001"
"1090300","10903","RIZZIERI AVEDA SCHOOL OF BEAUTY AND WELLNESS","NJ","Proprietary","43","78211"
"2061800","13590","ROMAN ACADEMY OF BEAUTY CULTURE","NJ","Proprietary","91","191097.73999999999"
"260900","2609","ROWAN UNIVERSITY","NJ","Public 4 Year","2090","5385437"
"262900","2629","RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY","NJ","Public 4 Year","10415","28746486"
"263800","2638","SAINT PETER'S COLLEGE","NJ","Private 4 Year","869","2403916.0499999998"
"546100","5461","SALEM COMMUNITY COLLEGE","NJ","Public 2 Year","409","895526.81000000006"
"263200","2632","SETON HALL UNIVERSITY","NJ","Private 4 Year","1191","3182755.52"
"2234600","15759","SHORE BEAUTY SCHOOL","NJ","Proprietary","39","83788"
"3666300","36663","SOMERSET CHRISTIAN COLLEGE","NJ","Private 2 Year","30","47153"
"546000","14074","SOMERSET COUNTY TECHNICAL INSTITUTE","NJ","Public 2 Year","49","96994.190000000002"
"3574400","35744","SOMERSET SCHOOL OF MASSAGE THERAPY","NJ","Proprietary","100","141762.13"
"642900","6429","ST FRANCIS MEDICAL CENTER","NJ","Private 2 Year","4","11550"
"2586900","25869","STAR TECHNICAL INSTITUTE","NJ","Proprietary","784","1796688.4199999999"
"3187300","31873","STENOTECH CAREER INSTITUTE","NJ","Proprietary","25","62533"
"263900","2639","STEVENS INSTITUTE OF TECHNOLOGY","NJ","Private 4 Year","301","769506"
"736200","7362","STUART SCHOOL OF BUSINESS ADMINISTRATION (THE)","NJ","Proprietary","62","114898.47"
"2568800","25688","SUSSEX COUNTY COMMUNITY COLLEGE","NJ","Public 2 Year","567","1213205.48"
"1198900","11989","TALMUDICAL ACADEMY","NJ","Private 4 Year","28","100575"
"545200","5452","TETERBORO SCHOOL OF AERONAUTICS","NJ","Proprietary","86","241506.19"
"2192200","11648","THOMAS A EDISON STATE COLLEGE","NJ","Public 4 Year","654","1161033.02"
"264300","2643","UNION COUNTY COLLEGE","NJ","Public 2 Year","3636","8567464.8100000005"
"2232500","6139","UNION COUNTY VOCATIONAL TECHNICAL SCHOOLS","NJ","Public 2 Year","42","112141.72"
"1039400","13645","UNIVERSITY OF MEDICINE & DENTISTRY OF NEW JERSEY","NJ","Public 4 Year","63","123244"
"2503900","16857","WARREN COUNTY COMMUNITY COLLEGE","NJ","Public 2 Year","248","459182.5"
"262500","2625","WILLIAM PATERSON UNIVERSITY OF NEW JERSEY","NJ","Public 4 Year","2060","5304688"
"2496900","16865","ALBUQUERQUE BARBER COLLEGE","NM","Proprietary","37","116840.98"
"474200","4742","ALBUQUERQUE TECHNICAL VOCATIONAL INSTITUTE","NM","Public 2 Year","8408","14030000"
"3678300","36783","BODY DYNAMICS SCHOOL OF MASSAGE THERAPY","NM","Proprietary","9","22960"
"2532900","15410","BUSINESS SKILLS INSTITUTE","NM","Proprietary","214","470862.19"
"474300","4743","CLOVIS COMMUNITY COLLEGE","NM","Public 2 Year","1615","3283840.21"
"264900","2649","COLLEGE OF SANTA FE","NM","Private 4 Year","446","1171870.24"
"265000","13935","COLLEGE OF THE SOUTHWEST","NM","Private 4 Year","378","943053"
"2357600","16119","CROWNPOINT INSTITUTE OF TECHNOLOGY","NM","Private 2 Year","321","837994"
"1063200","10632","DEWOLFF COLLEGE OF HAIRSTYLING AND COSMETOLOGY","NM","Proprietary","138","359088.85999999999"
"265100","2651","EASTERN NEW MEXICO UNIVERSITY","NM","Public 4 Year","3526","9131233.5299999993"
"2146400","14152","INSTITUTE OF AMERICAN INDIAN & ALASKA NATIVE CULTURE & ARTS DEVELOPMEN","NM","Public 4 Year","129","391156"
"996200","9962","LUNA COMMUNITY COLLEGE","NM","Public 2 Year","481","1247509.5800000001"
"3206300","32063","MESALANDS COMMUNITY COLLEGE","NM","Public 2 Year","296","753704.97999999998"
"3099300","30993","METROPOLITAN COLLEGE","NM","Private 4 Year","311","831474.42000000004"
"265300","2653","NEW MEXICO HIGHLANDS UNIVERSITY","NM","Public 4 Year","1178","3161390"
"265400","2654","NEW MEXICO INSTITUTE OF MINING & TECHNOLOGY","NM","Public 4 Year","319","852489.20999999996"
"265500","2655","NEW MEXICO JUNIOR COLLEGE","NM","Public 2 Year","1102","2482051"
"265600","2656","NEW MEXICO MILITARY INSTITUTE","NM","Public 2 Year","107","287730"
"265700","2657","NEW MEXICO STATE UNIVERSITY","NM","Public 4 Year","8881","23215116"
"2083900","5286","NORTHERN NEW MEXICO COMMUNITY COLLEGE","NM","Public 4 Year","769","1838424.8500000001"
"1300500","13005","OLYMPIAN UNIVERSITY OF COSMETOLOGY","NM","Proprietary","610","1487650"
"209300","2093","SAINT JOHN'S COLLEGE","NM","Private 4 Year","127","347589"
"266000","2660","SAN JUAN COLLEGE","NM","Public 2 Year","1988","4674178.4299999997"
"2278100","16065","SANTA FE COMMUNITY COLLEGE","NM","Public 2 Year","1360","1370000"
"3128200","31282","SOUTHWEST HEALTH CAREER INSTITUTE","NM","Proprietary","237","483140.01000000001"
"2511000","11185","SOUTHWESTERN INDIAN POLYTECHNIC INSTITUTE","NM","Private 2 Year","390","609351.80000000005"
"3430300","34303","UNIVERSAL THERAPEUTIC MASSAGE INSTITUTE","NM","Proprietary","111","174090.07000000001"
"266300","2663","UNIVERSITY OF NEW MEXICO","NM","Public 4 Year","9417","25054866.5"
"266400","2664","WESTERN NEW MEXICO UNIVERSITY","NM","Public 4 Year","1378","3686258"
"1323200","13232","ACADEMY OF HAIR DESIGN","NV","Proprietary","115","247341.85000000001"
"3084600","30846","ART INSTITUTE OF LAS VEGAS (THE)","NV","Proprietary","491","1102067"
"2621500","26215","CAREER COLLEGE OF NORTHERN NEVADA","NV","Proprietary","444","892939"
"3088200","30882","CARSON CITY BEAUTY ACADEMY","NV","Proprietary","78","201069"
"1036200","10362","COMMUNITY COLLEGE OF SOUTHERN NEVADA","NV","Public 2 Year","5661","10493651.59"
"3787300","37873","EXPERTISE SCHOOL OF BEAUTY","NV","Private 2 Year","60","179290.60000000001"
"697700","6977","GREAT BASIN COLLEGE","NV","Public 4 Year","475","1040242"
"3043200","30432","HERITAGE COLLEGE","NV","Proprietary","527","1255640.6899999999"
"2237500","15804","LAS VEGAS COLLEGE","NV","Proprietary","1104","1779642.25"
"736700","7367","MARINELLO SCHOOLS OF BEAUTY","NV","Proprietary","207","475804.96000000002"
"1009800","9948","MORRISON UNIVERSITY","NV","Proprietary","135","276599.08000000002"
"3838500","38385","NORTHWEST HEALTH CAREERS","NV","Proprietary","60","111300.60000000001"
"919200","9192","SIERRA NEVADA COLLEGE","NV","Private 4 Year","177","408390"
"2097100","14291","SOUTHERN NEVADA UNIVERSITY OF COSMETOLOGY","NV","Proprietary","97","240026.81"
"2107700","10363","TRUCKEE MEADOWS COMMUNITY COLLEGE","NV","Public 2 Year","1740","3406752.6000000001"
"256900","2569","UNIVERSITY OF NEVADA - LAS VEGAS","NV","Public 4 Year","4514","11682226.83"
"256800","2568","UNIVERSITY OF NEVADA - RENO","NV","Public 4 Year","1864","4450591.4500000002"
"1036300","13896","WESTERN NEVADA COMMUNITY COLLEGE","NV","Public 2 Year","812","1515780.9399999999"
"266600","2666","ADELPHI UNIVERSITY","NY","Private 4 Year","1118","2929354"
"3103700","31037","ADIRONDACK BEAUTY SCHOOL","NY","Proprietary","23","56009"
"2171900","15038","AILEY SCHOOL (THE)","NY","Private 2 Year","23","59346"
"288500","2885","ALBANY COLLEGE OF PHARMACY","NY","Private 4 Year","166","385676"
"2170200","15936","ALBANY SCHOHARIE SCHENECTADY SARATOGA BOCES PRACTICAL NURSING PROGRAM","NY","Public 2 Year","65","209252.78"
"266800","2668","ALFRED UNIVERSITY","NY","Private 4 Year","735","1921071"
"3358300","33583","ALLEN SCHOOL","NY","Proprietary","1182","2817317"
"1081300","10813","AMERICAN ACADEMY MCALLISTER INSTITUTE","NY","Private 2 Year","75","190850"
"746500","7465","AMERICAN ACADEMY OF DRAMATIC ARTS","NY","Private 2 Year","66","193328.26000000001"
"3342400","33424","AMERICAN BARBER INSTITUTE","NY","Proprietary","122","243768"
"757200","16082","AMERICAN MUSICAL & DRAMATIC ACADEMY","NY","Private 2 Year","265","697691.60999999999"
"751800","7518","APEX TECHNICAL SCHOOL","NY","Proprietary","1639","3679641"
"643500","6435","ARNOT OGDEN MEDICAL CENTER - SCHOOL OF RADIOLOGIC TECHNOLOGY","NY","Private 2 Year","47","117074"
"2525600","17163","ART INSTITUTE OF NEW YORK CITY (THE)","NY","Proprietary","1625","3792311"
"3095500","30955","ASA INSTITUTE OF BUSINESS AND COMPUTER TECHNOLOGY","NY","Proprietary","4598","12937378.5"
"2506000","11208","ASSOCIATED BETH RIVKAH SCHOOLS","NY","Private 2 Year","52","193375"
"737200","7372","AUSTIN BEAUTY SCHOOL","NY","Proprietary","100","175752"
"267100","2671","BARD COLLEGE","NY","Private 4 Year","260","757071.5"
"270800","2708","BARNARD COLLEGE","NY","Private 4 Year","410","1263691"
"739100","7391","BEAUTY SCHOOL OF MIDDLETOWN","NY","Proprietary","106","215945"
"3713300","37133","BEIS MEDRASH HEICHAL DOVID","NY","Private 4 Year","22","75050"
"1183000","11830","BERK TRADE & BUSINESS SCHOOL","NY","Proprietary","141","253374"
"739400","8556","BERKELEY COLLEGE","NY","Proprietary","1832","4498216"
"1119200","11192","BETH HAMEDRASH SHAAREI YOSHER INSTITUTE","NY","Private 4 Year","54","214850"
"1192200","11922","BETH HATALMUD RABBINICAL COLLEGE","NY","Private 4 Year","32","122250"
"2138500","14928","BOCES RENSSELAER SCHOOL OF PRACTICAL NURSING","NY","Public 2 Year","65","199036.32999999999"
"1302900","13029","BORICUA COLLEGE","NY","Private 4 Year","1302","3577182.2000000002"
"2106800","14662","BRAMSON ORT COLLEGE MAIN CAMPUS-01","NY","Private 2 Year","768","1893478"
"2075700","14099","BRIARCLIFFE COLLEGE","NY","Proprietary","2165","5219092.8399999999"
"286200","2862","BROOME COMMUNITY COLLEGE","NY","Public 2 Year","2743","6442218"
"2153600","14498","BROOME DELAWARE TIOGA BOCES PROGRAM OF PRACTICAL NURSING","NY","Public 2 Year","31","64713.510000000002"
"267800","2678","BRYANT & STRATTON BUSINESS INSTITUTE","NY","Proprietary","1834","4507255"
"267807","4749","BRYANT & STRATTON BUSINESS INSTITUTE - ALBANY","NY","Proprietary","499","1162962.0900000001"
"267803","12470","BRYANT & STRATTON BUSINESS INSTITUTE - GREECE","NY","Proprietary","692","1756084.95"
"267813","5009","BRYANT & STRATTON BUSINESS INSTITUTE - MILWAUKEE DOWNTOWN","NY","Proprietary","994","2427554.5600000001"
"267808","15298","BRYANT & STRATTON BUSINESS INSTITUTE - PARMA","NY","Proprietary","932","2187940.5299999998"
"267805","8276","BRYANT & STRATTON BUSINESS INSTITUTE - SYRACUSE","NY","Proprietary","1292","3161046.5"
"267811","10061","BRYANT & STRATTON BUSINESS INSTITUTE - VIRGINIA BEACH","NY","Proprietary","982","2315141.0800000001"
"2572900","17271","BUSINESS INFORMATICS CENTER","NY","Proprietary","83","211914"
"3172400","31724","CALIBER TRAINING INSTITUTE","NY","Proprietary","1249","2488778"
"268100","2681","CANISIUS COLLEGE","NY","Private 4 Year","909","2276159.6299999999"
"2056400","14122","CAPRI COSMETOLOGY LEARNING CENTER","NY","Proprietary","52","115459.09"
"2348700","16654","CAREER BLAZERS LEARNING CENTER","NY","Proprietary","300","500685"
"3089700","30897","CAREER INSTITUTE OF HEALTH AND TECHNOLOGY","NY","Proprietary","2307","5463257.5099999998"
"2110900","14648","CATTARAUGUS/ALLEGANY/ERIE/WYOMING BOCES OLEAN","NY","Public 2 Year","86","160220.34"
"286100","2861","CAYUGA COMMUNITY COLLEGE - SUNY OFFICE OF COMMUNITY COLLEGE","NY","Public 2 Year","1737","4122277"
"2145800","14996","CAYUGA ONONDAGA BOCES PRACTICAL NURSING PROGRAM","NY","Public 2 Year","53","85689.360000000001"
"268500","2685","CAZENOVIA COLLEGE","NY","Private 4 Year","381","980289.90000000002"
"477600","4776","CENTRAL YESHIVA TOMCHEI TMIMIM LUBAVITZ","NY","Private 4 Year","406","1493162"
"843700","15050","CHAMPLAIN VALLEY EDUCATIONAL SERVICES","NY","Public 2 Year","15","37899"
"3096200","30962","CHARLES STUART SCHOOL","NY","Proprietary","33","96003.119999999995"
"2176000","15345","CHERYL FELL'S SCHOOL OF BUSINESS","NY","Proprietary","36","95835"
"3426400","34264","CHUBB INSTITUTE (THE)","NY","Proprietary","824","1504145.01"
"2125500","14760","CIRCLE IN THE SQUARE THEATRE SCHOOL","NY","Private 2 Year","11","27930"
"2506100","2686","CITY UNIVERSITY OF NEW YORK CENTRAL OFFICE","NY","Public 4 Year","94818","250939955.40000001"
"269900","2699","CLARKSON UNIVERSITY","NY","Private 4 Year","701","1790836"
"678700","6787","CLINTON COMMUNITY COLLEGE","NY","Public 2 Year","847","1908583.53"
"644300","6443","COCHRAN SCHOOL OF NURSING SAINT JOHN'S RIVERSIDE HOSP","NY","Private 2 Year","96","216666"
"270100","2701","COLGATE UNIVERSITY","NY","Private 4 Year","274","737240"
"270300","2703","COLLEGE OF MOUNT SAINT VINCENT","NY","Private 4 Year","563","1571119"
"270400","2704","COLLEGE OF NEW ROCHELLE (THE)","NY","Private 4 Year","5616","15591371"
"270500","2705","COLLEGE OF ST ROSE","NY","Private 4 Year","817","2048516.53"
"520800","5208","COLLEGE OF WESTCHESTER (THE)","NY","Proprietary","862","2030073.6699999999"
"3451300","34513","COLUMBIA GREENE  BEAUTY SCHOOL","NY","Proprietary","40","90502.970000000001"
"270700","2707","COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK","NY","Private 4 Year","1160","3303000"
"757300","7573","CONCORD BEAUTY SCHOOL","NY","Proprietary","237","486231.06"
