"OPEID","PELLID","NAME","State",,"Awards","Recipients"
"2326300","10815","MEDVANCE INSTITUTE","TN",2004,"2039104","1055"
"350700","3507","MEMPHIS COLLEGE OF ART","TN",2004,"392760.92999999999","149"
"660000","6600","METHODIST HOSPITAL SCHOOL OF NURSING","TN",2004,"217524.94","88"
"865500","8655","MIDDLE TENNESSEE SCHOOL OF COSMETOLOGY","TN",2004,"71973","30"
"351000","3510","MIDDLE TENNESSEE STATE UNIVERSITY","TN",2004,"13887792","5527"
"2614200","26142","MILLER - MOTTE TECHNICAL COLLEGE","TN",2004,"4924531.7699999996","2421"
"351100","3511","MILLIGAN COLLEGE","TN",2004,"568588","224"
"2278700","16075","MISTER WAYNE'S SCHOOL OF UNISEX HAIR DESIGN","TN",2004,"87694.309999999998","37"
"683600","6836","MOTLOW STATE COMMUNITY COLLEGE","TN",2004,"2681793","1203"
"744000","7440","NASHVILLE AUTO DIESEL COLLEGE","TN",2004,"2930231.25","1451"
"2125300","13631","NASHVILLE COLLEGE OF MEDICAL CAREERS","TN",2004,"721478.32999999996","292"
"814500","7534","NASHVILLE STATE TECHNICAL COMMUNITY COLLEGE","TN",2004,"4631882.8600000003","2141"
"461700","4617","NATIONAL COLLEGE OF BUSINESS AND TECHNOLOGY","TN",2004,"1462378.2","612"
"3149300","31493","NEW DIRECTIONS HAIR ACADEMY","TN",2004,"625067.73999999999","301"
"2498000","16813","NEW WAVE HAIR ACADEMY","TN",2004,"352278.25","152"
"3012500","30125","NEW WAVE HAIR ACADEMY","TN",2004,"976863.83999999997","427"
"3079100","30791","NORTH CENTRAL INSTITUTE","TN",2004,"59233.980000000003","35"
"537800","5378","NORTHEAST STATE TECHNICAL COMMUNITY COLLEGE","TN",2004,"4838862","2169"
"2578200","17347","NOSSI COLLEGE OF ART","TN",2004,"491632.76000000001","196"
"3683300","36833","NWANI'S BARBER & STYLE ACADEMY","TN",2004,"656483.66000000003","219"
"2106400","14663","O'MORE COLLEGE OF DESIGN","TN",2004,"98362.5","39"
"1269300","12693","PELLISSIPPI STATE TECHNICAL COMMUNITY COLLEGE","TN",2004,"5635861","2593"
"1044700","10447","PLAZA BEAUTY SCHOOL","TN",2004,"191033","82"
"2539800","17068","QUEEN CITY COLLEGE","TN",2004,"302002.85999999999","118"
"2275500","16062","REUBEN-ALLEN COLLEGE","TN",2004,"92333","42"
"351900","3519","RHODES COLLEGE","TN",2004,"410425","161"
"991400","9914","ROANE STATE COMMUNITY COLLEGE","TN",2004,"5474076.2999999998","2450"
"3830300","38303","SAE INSTITUTE OF TECHNOLOGY","TN",2004,"18100","10"
"493800","4938","SOUTH COLLEGE","TN",2004,"1411013.3300000001","632"
"2326200","23262","SOUTHEASTERN CAREER COLLEGE","TN",2004,"468717","204"
"351800","3518","SOUTHERN ADVENTIST UNIVERSITY","TN",2004,"1514703.03","589"
"2339800","16595","SOUTHERN INSTITUTE OF COSMETOLOGY - MAIN CAMPUS","TN",2004,"289276.45000000001","106"
"1043900","10439","SOUTHWEST TENNESSEE COMMUNITY COLLEGE","TN",2004,"14873231.91","6416"
"3061100","30611","STYLEMASTERS BEAUTY ACADEMY","TN",2004,"399167.94","153"
"3126900","31269","STYLES & PROFILES BEAUTY COLLEGE","TN",2004,"80485.160000000003","30"
"2540000","17045","TENNESSEE ACADEMY OF COSMETOLOGY I, LLC","TN",2004,"244146.37","118"
"3024900","30249","TENNESSEE ACADEMY OF COSMETOLOGY, II, LLC","TN",2004,"219158.60000000001","99"
"3454300","34543","TENNESSEE CAREER COLLEGE","TN",2004,"299468.08000000002","139"
"3219300","32193","TENNESSEE INSTITUTE OF HEALING ARTS","TN",2004,"5450","13"
"956700","9567","TENNESSEE SCHOOL OF BEAUTY","TN",2004,"312700","129"
"352200","3522","TENNESSEE STATE UNIVERSITY","TN",2004,"11192021.34","4016"
"536000","5360","TENNESSEE TECHNICAL CENTER - MEMPHIS","TN",2004,"693066","355"
"535100","13891","TENNESSEE TECHNICAL CENTER - MORRISTOWN","TN",2004,"1105078.9399999999","733"
"352300","3523","TENNESSEE TECHNOLOGICAL UNIVERSITY","TN",2004,"5654901","2358"
"528000","5280","TENNESSEE TECHNOLOGY CENTER - COVINGTON","TN",2004,"163814.06","100"
"535700","5357","TENNESSEE TECHNOLOGY CENTER - CRUMP","TN",2004,"287626.33000000002","182"
"528100","5281","TENNESSEE TECHNOLOGY CENTER - ELIZABETHTON","TN",2004,"514842.28000000003","336"
"535600","14126","TENNESSEE TECHNOLOGY CENTER - HOHENWALD","TN",2004,"569697","313"
"535900","13968","TENNESSEE TECHNOLOGY CENTER - NASHVILLE","TN",2004,"553070.5","387"
"528300","5283","TENNESSEE TECHNOLOGY CENTER - NEW BERN","TN",2004,"216353.57000000001","136"
"971000","9710","TENNESSEE TECHNOLOGY CENTER - ONEIDA/HUNTSVILLE","TN",2004,"179154.12","116"
"1216400","12164","TENNESSEE TECHNOLOGY CENTER - RIPLEY","TN",2004,"214952","157"
"535800","5358","TENNESSEE TECHNOLOGY CENTER AT ATHENS","TN",2004,"226164","126"
"402600","4026","TENNESSEE TECHNOLOGY CENTER AT CROSSVILLE","TN",2004,"422030.33000000002","251"
"778200","13955","TENNESSEE TECHNOLOGY CENTER AT DICKSON","TN",2004,"450077.95000000001","266"
"1032600","13894","TENNESSEE TECHNOLOGY CENTER AT HARRIMAN","TN",2004,"271856","132"
"528200","13893","TENNESSEE TECHNOLOGY CENTER AT HARTSVILLE","TN",2004,"128410","84"
"1070000","10700","TENNESSEE TECHNOLOGY CENTER AT JACKSBORO","TN",2004,"318342.04999999999","156"
"535400","13895","TENNESSEE TECHNOLOGY CENTER AT JACKSON","TN",2004,"610218.73999999999","402"
"402500","4025","TENNESSEE TECHNOLOGY CENTER AT KNOXVILLE","TN",2004,"659734.01000000001","435"
"535300","5353","TENNESSEE TECHNOLOGY CENTER AT LIVINGSTON","TN",2004,"528111","311"
"535200","5352","TENNESSEE TECHNOLOGY CENTER AT MCKENZIE - MCKENZIE","TN",2004,"307631.76000000001","179"
"530700","5307","TENNESSEE TECHNOLOGY CENTER AT MCMINNVILLE","TN",2004,"318302","177"
"2103500","14543","TENNESSEE TECHNOLOGY CENTER AT MURFREESBORO","TN",2004,"189117.22","106"
"2237900","13943","TENNESSEE TECHNOLOGY CENTER AT PARIS","TN",2004,"539265.21999999997","311"
"946400","9464","TENNESSEE TECHNOLOGY CENTER AT PULASKI","TN",2004,"318573.72999999998","181"
"537900","5379","TENNESSEE TECHNOLOGY CENTER AT SHELBYVILLE","TN",2004,"442562.25","258"
"2092800","14304","TENNESSEE TECHNOLOGY CENTER AT WHITEVILLE","TN",2004,"255597.57000000001","157"
"352400","3524","TENNESSEE TEMPLE UNIVERSITY","TN",2004,"551216.93000000005","227"
"352500","3525","TENNESSEE WESLEYAN COLLEGE","TN",2004,"824569","314"
"352600","3526","TREVECCA NAZARENE UNIVERSITY","TN",2004,"982040","415"
"352700","3527","TUSCULUM COLLEGE","TN",2004,"1949502","797"
"352800","3528","UNION UNIVERSITY","TN",2004,"1063782","447"
"350900","3509","UNIVERSITY OF MEMPHIS (THE)","TN",2004,"15877483","5927"
"353000","3530","UNIVERSITY OF TENNESSEE","TN",2004,"10777004","4290"
"353006","6725","UNIVERSITY OF TENNESSEE  -  HEALTH SCIENCE CENTER","TN",2004,"126391","50"
"352900","3529","UNIVERSITY OF TENNESSEE - CHATTANOOGA","TN",2004,"5286487","2011"
"353100","3531","UNIVERSITY OF TENNESSEE - MARTIN","TN",2004,"5084105.4400000004","1966"
"353400","3534","UNIVERSITY OF THE SOUTH (THE)","TN",2004,"489125","191"
"353500","3535","VANDERBILT UNIVERSITY","TN",2004,"1870525","729"
"2335900","16557","VOLUNTEER BEAUTY ACADEMY","TN",2004,"98445","54"
"2294000","16183","VOLUNTEER BEAUTY ACADEMY OF DYERSBURG","TN",2004,"171492","84"
"2293900","16185","VOLUNTEER BEAUTY ACADEMY OF NASHVILLE","TN",2004,"157043","83"
"991200","9912","VOLUNTEER STATE COMMUNITY COLLEGE","TN",2004,"4361080","2100"
"886300","8863","WALTERS STATE COMMUNITY COLLEGE","TN",2004,"6161024.7000000002","2624"
"3088800","31276","WATKINS INSTITUTE COLLEGE OF ART & DESIGN","TN",2004,"215917.75","104"
"494700","4947","WEST TENNESSEE BUSINESS COLLEGE","TN",2004,"1058961.1000000001","507"
"1155300","13531","WILLIAM R  MOORE COLLEGE OF TECHNOLOGY","TN",2004,"68987.360000000001","33"
"3513500","35135","WILLIAMSON CHRISTIAN COLLEGE","TN",2004,"22950","10"
"353700","3537","ABILENE CHRISTIAN UNIVERSITY","TX",2004,"2859492.3799999999","1134"
"3563300","35633","ACADEMY OF COSMETOLOGY","TX",2004,"197144","92"
"2357700","16749","ACADEMY OF HAIR DESIGN","TX",2004,"276523.58000000002","119"
"3276300","32763","ACADEMY OF HAIR DESIGN","TX",2004,"215438.10000000001","94"
"3277300","32773","ACADEMY OF HAIR DESIGN","TX",2004,"172891.57000000001","86"
"3128100","31281","ACADEMY OF HEALTH CARE PROFESSIONS (THE)","TX",2004,"1810426.1299999999","814"
"3426300","34263","ACADEMY OF HEALTH CARE PROFESSIONS (THE)","TX",2004,"569011.93999999994","268"
"3156400","31564","ACADEMY OF ORIENTAL MEDICINE","TX",2004,"17367","8"
"3412300","34123","ADVANCED BARBER COLLEGE & HAIR DESIGN","TX",2004,"391925.45000000001","163"
"3573300","35733","AERONAUTICAL INSTITUTE OF TECHNOLOGIES","TX",2004,"50323","23"
"3023800","30238","AIMS ACADEMY","TX",2004,"164024.51999999999","82"
"353900","3539","ALVIN COMMUNITY COLLEGE","TX",2004,"2186155.8500000001","925"
"354000","3540","AMARILLO COLLEGE","TX",2004,"7868713.2999999998","3695"
"2248200","13674","AMARILLO COLLEGE OF HAIRDRESSING","TX",2004,"382561","204"
"3153300","31533","AMERICAN COLLEGE OF ACUPUNCTURE & ORIENTAL MEDICINE","TX",2004,"27526","11"
"1005700","10057","AMERICAN COMMERCIAL COLLEGE","TX",2004,"756737.32999999996","375"
"1005900","10059","AMERICAN COMMERCIAL COLLEGE","TX",2004,"767294.08999999997","358"
"2136800","14154","AMERICAN COMMERCIAL COLLEGE","TX",2004,"354801.48999999999","174"
"2200800","15960","AMERICAN COMMERCIAL COLLEGE","TX",2004,"550565.68999999994","282"
"3756300","37563","ANAMARC EDUCATIONAL INSTITUTE","TX",2004,"129972.07000000001","70"
"666100","6661","ANGELINA COLLEGE","TX",2004,"6495348.8399999999","2749"
"354100","3541","ANGELO STATE UNIVERSITY","TX",2004,"5501164","2170"
"2081400","14305","ARLINGTON BAPTIST COLLEGE","TX",2004,"185258","71"
"2521200","16944","ARLINGTON CAREER INSTITUTE","TX",2004,"696066","325"
"3159300","31593","ARLINGTON MEDICAL INSTITUTE","TX",2004,"234526.39999999999","111"
"2539600","17360","ART INSTITUTE OF DALLAS (THE)","TX",2004,"1503505.29","687"
"2117100","14771","ART INSTITUTE OF HOUSTON","TX",2004,"2273477.79","1032"
"2596600","25966","ATI  CAREER TRAINING CENTER","TX",2004,"2888070.02","1324"
"2596500","25965","ATI- CAREER TRAINING CENTER","TX",2004,"1691025.26","771"
"1248200","12482","ATI TECHNICAL TRAINING CENTER","TX",2004,"1400561.3799999999","700"
"2188600","14536","AUSTIN BUSINESS COLLEGE","TX",2004,"753290.64000000001","346"
"354300","3543","AUSTIN COLLEGE","TX",2004,"761322","289"
"1201500","12015","AUSTIN COMMUNITY COLLEGE","TX",2004,"11800788.140000001","6090"
"2362800","17322","AUSTIN GRADUATE SCHOOL OF THEOLOGY","TX",2004,"18620","10"
"1226800","12268","BALDWIN BEAUTY SCHOOL #5","TX",2004,"349877","143"
"2331200","16525","BAPTIST MISSIONARY ASSOCIATION THEOLOGICAL SEMINARY","TX",2004,"11450.5","8"
"3733300","37333","BAPTIST UNIVERSITY OF THE AMERICAS","TX",2004,"123308.85000000001","50"
"354500","3545","BAYLOR UNIVERSITY","TX",2004,"5575962.8799999999","2215"
"3541300","35413","BEHOLD¿ BEAUTY ACADEMY","TX",2004,"104944.42999999999","50"
"354900","3549","BLINN COLLEGE","TX",2004,"7227528","3170"
"1298200","12982","BORDER INSTITUTE OF TECHNOLOGY","TX",2004,"633215.79000000004","292"
"2144800","14986","BRADFORD SCHOOL OF BUSINESS","TX",2004,"415814.52000000002","160"
"728700","7287","BRAZOSPORT COLLEGE","TX",2004,"1571039.1399999999","777"
"2294800","16202","CAPITOL CITY CAREERS","TX",2004,"190691.16","99"
"2074100","14166","CAPITOL CITY TRADE & TECHNICAL SCHOOL","TX",2004,"1747121.46","860"
"2572100","17277","CAREER ACADEMY","TX",2004,"191345.64000000001","94"
"2245100","15841","CAREER ADVANCEMENT AND APPLIED TECHNOLOGY TRAINING DIVISION","TX",2004,"45053","16"
"2591900","25919","CAREER CENTERS OF TEXAS - EL PASO, INC.","TX",2004,"5301698","2183"
"2591100","25911","CAREER POINT INSTITUTE","TX",2004,"3856362.0099999998","1865"
"3400300","34003","CAREER QUEST","TX",2004,"530660.65000000002","220"
"3541400","35414","CAREER TECH INSTITUTE","TX",2004,"46325","38"
"3091200","30912","CAREERS UNLIMITED","TX",2004,"369343","118"
"3105900","31059","CAREERS UNLIMITED","TX",2004,"1735885.23","684"
"356100","14035","CEDAR VALLEY COLLEGE","TX",2004,"30215122.350000001","13377"
"2604700","26047","CENTER FOR ADVANCED LEGAL STUDIES","TX",2004,"499647.26000000001","200"
"2239100","13984","CENTRAL TEXAS BEAUTY COLLEGE #2","TX",2004,"527058.16000000003","255"
"400300","4003","CENTRAL TEXAS COLLEGE","TX",2004,"7812573.6200000001","4056"
"1062400","10624","CENTRAL TEXAS COMMERCIAL COLLEGE","TX",2004,"329885.87","152"
"1293000","12930","CHARLES & SUE'S SCHOOL OF HAIR DESIGN","TX",2004,"166177.31","66"
"3028800","30288","CIRCLE J BEAUTY SCHOOL","TX",2004,"266280.51000000001","117"
"355300","3553","CISCO JUNIOR COLLEGE","TX",2004,"3542727.0499999998","1540"
"355400","3554","CLARENDON COLLEGE","TX",2004,"882124.42000000004","363"
"354600","3546","COASTAL BEND COLLEGE","TX",2004,"4953883","2047"
"3422400","34224","COLLEGE OF BIBLICAL STUDIES-HOUSTON","TX",2004,"276323.51000000001","107"
"3189400","31894","COLLEGE OF SAINT THOMAS MORE","TX",2004,"20001","11"
"709600","7096","COLLEGE OF THE MAINLAND","TX",2004,"2733459.0800000001","1235"
"2361400","16792","COLLIN COUNTY COMMUNITY COLLEGE","TX",2004,"4092940.5800000001","1937"
"355600","3556","COMMONWEALTH INSTITUTE OF FUNERAL SERVICE","TX",2004,"139803","90"
"2572000","17276","COMPUTER CAREER CENTER","TX",2004,"1141555","447"
"3542300","35423","CONCORDE CAREER INSTITUTE","TX",2004,"1025164","478"
"355700","3557","CONCORDIA UNIVERSITY AT AUSTIN","TX",2004,"665515.77000000002","282"
"2058600","13700","CONLEE'S COLLEGE OF COSMETOLOGY","TX",2004,"70982","41"
"3509400","35094","CORYELL COSMETOLOGY COLLEGE","TX",2004,"95843","43"
"1248300","12483","COSMETOLOGY CAREER CENTER","TX",2004,"258061.14999999999","138"
"2119200","14840","COURT REPORTING INSTITUTE OF DALLAS","TX",2004,"1623032.55","731"
"661200","14107","COVENANT SCHOOL OF NURSING AND ALLIED HEALTH","TX",2004,"306249","108"
"3727600","37276","CULINARY ACADEMY OF AUSTIN","TX",2004,"7774.1300000000001","6"
"3723300","37233","CULINARY INSTITUTE ALAIN AND MARIE LENOTRE","TX",2004,"17044","10"
"356000","3560","DALLAS BAPTIST UNIVERSITY","TX",2004,"2077014.47","990"
"3682400","36824","DALLAS BARBER & STYLIST COLLEGE","TX",2004,"477654.13","169"
"694100","6941","DALLAS CHRISTIAN COLLEGE","TX",2004,"254382","116"
"1076100","10761","DALLAS INSTITUTE OF FUNERAL SERVICE","TX",2004,"193978","114"
"356300","3563","DEL MAR COLLEGE","TX",2004,"9905270.3599999994","4438"
"1248100","12481","DOLPHIN TECHNICAL INSTITUTES","TX",2004,"239568.12","97"
"3398500","33985","DSU TRAINING INSTITUTE","TX",2004,"96126.869999999995","76"
"356400","3564","EAST TEXAS BAPTIST UNIVERSITY","TX",2004,"1534704","611"
"1038700","10387","EL PASO COUNTY COMMUNITY COLLEGE DISTRICT","TX",2004,"39370074.939999998","15412"
"2267100","16008","EXPOSITO SCHOOL OF HAIR DESIGN","TX",2004,"198645.39999999999","85"
"3237400","32374","FARIS COMPUTER SCHOOL","TX",2004,"63209.779999999999","34"
"2306700","14547","FORT WORTH BEAUTY SCHOOL","TX",2004,"467523.60999999999","249"
"356800","3568","FRANK PHILLIPS COLLEGE","TX",2004,"1249849","566"
"2276000","13682","FRANKLIN BEAUTY SCHOOL #2","TX",2004,"469530","161"
"497200","4972","GALVESTON COLLEGE","TX",2004,"2069933.46","973"
"3587300","35873","GENESIS VOCATIONAL TRAINING","TX",2004,"1303291.28","559"
"357000","3570","GRAYSON COUNTY COLLEGE","TX",2004,"3348709","1498"
"1050900","10509","HALLMARK INSTITUTE OF AERONAUTICS-","TX",2004,"2012546","850"
"357100","3571","HARDIN-SIMMONS UNIVERSITY","TX",2004,"1638542.1599999999","698"
"357300","3573","HILL COLLEGE","TX",2004,"2542044.3300000001","1083"
"3106800","31068","HOUSTON ALLIED HEALTH CAREERS","TX",2004,"245386.04999999999","123"
"357600","3576","HOUSTON BAPTIST UNIVERSITY","TX",2004,"1940864","770"
"1063300","10422","HOUSTON COMMUNITY COLLEGE","TX",2004,"24994071.109999999","12208"
"2527500","16945","HOUSTON TRAINING SCHOOLS","TX",2004,"2333030","1006"
"357400","3574","HOWARD COUNTY JUNIOR COLLEGE","TX",2004,"2738866.3300000001","1292"
"357500","3575","HOWARD PAYNE UNIVERSITY","TX",2004,"1484501","597"
"357700","3577","HUSTON - TILLOTSON UNIVERSITY","TX",2004,"1230630.2","433"
"3075400","30754","ICC TECHNICAL INSTITUTE","TX",2004,"435798","153"
"2572200","17278","INSTITUTE OF COSMETOLOGY","TX",2004,"76288.979999999996","38"
"2331300","16506","INTERACTIVE LEARNING SYSTEMS","TX",2004,"3506699","1369"
"1293200","12932","INTERNATIONAL BEAUTY COLLEGE","TX",2004,"205535.54999999999","97"
"1248800","16987","INTERNATIONAL BEAUTY COLLEGE #3","TX",2004,"221790","104"
"908200","9082","INTERNATIONAL BUSINESS COLLEGE","TX",2004,"2245777.4300000002","957"
"2538900","25389","INTERNATIONAL BUSINESS COLLEGE-","TX",2004,"2097922.0600000001","939"
"3731300","37313","INTERNATIONAL RENOWNED BEAUTY ACADEMY","TX",2004,"239029.39000000001","113"
"2580100","17363","IVERSON BUSINESS SCHOOL AND COURT REPORTING","TX",2004,"887661.26000000001","445"
"357900","3579","JACKSONVILLE COLLEGE-MAIN CAMPUS","TX",2004,"448048.25","191"
"363700","3637","JARVIS CHRISTIAN COLLEGE","TX",2004,"1430999","514"
"3680300","36803","JAY'S TECHNICAL INSTITUTE","TX",2004,"497900.37","183"
"3035200","30352","JONES BEAUTY COLLEGE","TX",2004,"513752.22999999998","214"
"3132300","31323","JPS INSTITUTE FOR HEALTH CAREER DEVELOPMENT","TX",2004,"117275","50"
"2318200","16404","KD STUDIO","TX",2004,"307374","116"
"358000","3580","KILGORE COLLEGE","TX",2004,"5785138.6900000004","2495"
"3556400","35564","KUSSAD INSTITUTE OF COURT REPORTING","TX",2004,"32249","12"
"3627300","36273","LAMAR INSTITUTE OF TECHNOLOGY","TX",2004,"2767738","1230"
"2358200","16748","LAMAR STATE COLLEGE - ORANGE","TX",2004,"2367843.02","1051"
"2348500","16666","LAMAR STATE COLLEGE - PORT ARTHUR","TX",2004,"2549080.6200000001","1115"
"358100","3581","LAMAR UNIVERSITY","TX",2004,"7877626","3100"
"1229700","12297","LAREDO BEAUTY COLLEGE","TX",2004,"667803","269"
"358200","3582","LAREDO COMMUNITY COLLEGE","TX",2004,"10310821.58","6293"
"358300","3583","LEE COLLEGE","TX",2004,"4917790.3399999999","2087"
"358400","3584","LETOURNEAU UNIVERSITY","TX",2004,"2221081.8300000001","1285"
"835300","8353","LINCOLN TECHNICAL INSTITUTE","TX",2004,"3024100.5600000001","1366"
"358500","3585","LON MORRIS COLLEGE","TX",2004,"600128.52000000002","227"
"358600","3586","LUBBOCK CHRISTIAN UNIVERSITY","TX",2004,"1995839","823"
"3520300","35203","LUBBOCK HAIR ACADEMY","TX",2004,"123702.98","44"
"359000","3590","MCLENNAN COMMUNITY COLLEGE","TX",2004,"8090164.1600000001","3331"
"359100","3591","MCMURRY UNIVERSITY","TX",2004,"1575238.9299999999","620"
"3424400","34244","MEDVANCE INSTITUTE","TX",2004,"672651","328"
"1276400","12627","METROPLEX BEAUTY SCHOOL","TX",2004,"266550","112"
"3111000","31110","MID-CITIES BARBER COLLEGE","TX",2004,"230181.94","94"
"979700","9797","MIDLAND COLLEGE","TX",2004,"4087107.6499999999","1770"
"359200","3592","MIDWESTERN STATE UNIVERSITY","TX",2004,"4443011.0800000001","1863"
"849800","15119","MIMS CLASSIC BEAUTY COLLEGE","TX",2004,"145921","65"
"3610300","36103","MJ'S BEAUTY ACADEMY","TX",2004,"176093.78","99"
"2245200","15823","MTI COLLEGE OF BUSINESS AND TECHNOLOGY","TX",2004,"3640891.7400000002","1525"
"3144300","31443","NATIONAL BEAUTY COLLEGE","TX",2004,"414560.82000000001","167"
"2261300","15983","NATIONAL INSTITUTE OF TECHNOLOGY","TX",2004,"9047801","4752"
"359300","3593","NAVARRO COLLEGE","TX",2004,"6566217.2300000004","2602"
"1300300","13003","NEILSON BEAUTY COLLEGE","TX",2004,"218374.79999999999","83"
"355800","3558","NORTH CENTRAL TEXAS COLLEGE","TX",2004,"3554654.25","1632"
"1114500","11145","NORTH HARRIS COLLEGE","TX",2004,"16250923.01","7784"
"3416500","34165","NORTH TEXAS PROFESSIONAL CAREER INSTITUTE","TX",2004,"614314.10999999999","248"
"2315400","16396","NORTHEAST TEXAS COMMUNITY COLLEGE","TX",2004,"3117143.2000000002","1275"
"3303300","33033","NORTHWEST EDUCATIONAL CENTER","TX",2004,"730568.37","335"
"2600200","26002","OCEAN CORPORATION (THE)","TX",2004,"490601.40000000002","153"
"359600","3596","ODESSA COLLEGE","TX",2004,"3775646.7000000002","1753"
"1301600","13016","OGLE SCHOOL OF HAIR DESIGN","TX",2004,"407636.66999999998","200"
"2230500","15596","OGLE SCHOOL OF HAIR DESIGN","TX",2004,"569664.68999999994","243"
"2230600","15602","OGLE SCHOOL OF HAIR DESIGN","TX",2004,"286794.66999999998","128"
"359800","3598","OUR LADY OF THE LAKE UNIVERSITY OF SAN ANTONIO","TX",2004,"2879236.0299999998","1172"
"360000","3600","PANOLA COLLEGE","TX",2004,"1655444.8100000001","773"
"360100","3601","PARIS JUNIOR COLLEGE","TX",2004,"4649314.5800000001","1866"
"2305300","16293","PARKER COLLEGE OF CHIROPRACTIC","TX",2004,"1000","2"
"360200","3602","PAUL QUINN COLLEGE","TX",2004,"1830326","662"
"3019800","30198","PCI HEALTH TRAINING CENTER","TX",2004,"2090870.99","868"
"2176100","15350","PIPO ACADEMY OF HAIR DESIGN","TX",2004,"235260","86"
"3026100","30261","POLYTECHNIC INSTITUTE","TX",2004,"557091","251"
"363000","3630","PRAIRIE VIEW AGRICULTURAL & MECHANICAL UNIVERSITY","TX",2004,"9666128","3398"
"360300","3603","RANGER COLLEGE","TX",2004,"849055.79000000004","361"
"3026500","30265","REMINGTON COLLEGE - HOUSTON CAMPUS","TX",2004,"1680289","735"
"360400","3604","RICE UNIVERSITY","TX",2004,"859391","335"
"3676400","36764","RONNY J'S BARBER STYLING COLLEGE","TX",2004,"328898.78999999998","109"
"3108700","31087","ROYAL BEAUTY CAREERS","TX",2004,"409832.69","218"
"2218300","15668","S.W. SCHOOL OF BUSINESS & TECHNICAL CAREERS","TX",2004,"674633","292"
"362100","3621","SAINT EDWARDS UNIVERSITY","TX",2004,"2740662","1212"
