"OPE_ID","NAME","CITY","STATE","Institution Type & Control","Total Recipients","Total Awards"
"4145200","TRANSFORMED BARBER AND COSMETOLOGY ACADE","KANSAS CITY","MO","Proprietary 2 Year","107","358678"
"4145400","OXFORD ACADEMY OF HAIR DESIGN","SEYMOUR","CT","Proprietary 2 Year","79","261013"
"4145500","SKIN SCIENCE INSTITUTE (THE)","SALT LAKE CITY","UT","Proprietary 2 Year","68","212284"
"4145600","INTERNATIONAL COLLEGE OF COSMETOLOGY","OAKLAND","CA","Proprietary 2 Year","103","404388"
"4145700","THE SYSTEM A PAUL MITCHELL PARTNER SCHL","SPRINGFIELD","MO","Proprietary 2 Year","118","436359"
"4145800","PULSE BEAUTY ACADEMY A PAUL MITCHELL PAR","DOWNINGTON","PA","Proprietary 2 Year","102","362853"
"4145900","CELEBRITY SCHOOL OF BEAUTY","MIAMI","FL","Proprietary 2 Year","187","612122"
"4146000","NATIONAL CAREER COLLEGE","NORTH HOLLYWOOD","CA","Proprietary 2 Year","100","390378"
"4146200","WALTON CAREER DEVELOPMENT CENTER","DEFUNIAK SPRINGS","FL","Public 2 Year","133","473985"
"4146300","MARCHMAN TECHNICAL EDUCATION CENTER","NEW PORT RICHEY","FL","Public 2 Year","148","496260"
"4146500","PORTLAND ACTORS CONSERVATORY","PORTLAND","OR","Private 2 Year","12","57672"
"4146700","AVIATION INSTITUTE OF MAINTENANCE","HOUSTON","TX","Proprietary 2 Year","257","951001"
"4146800","SOUTH TEXAS TRAINING CENTER","SAN BENITO","TX","Proprietary 2 Year","186","716693"
"4146900","ADVANCED WELDING INSTITUTE","SOUTH BURLINGTON","VT","Proprietary 2 Year","29","119061"
"4147000","PAUL MITCHELL THE SCHOOL ATLANTA","ATLANTA","GA","Proprietary 2 Year","215","882312"
"4147100","TRICOCI UNIVERSITY OF BEAUTY CULTURE","LIBERTYVILLE","IL","Proprietary 2 Year","100","324484"
"4147200","TRICOCI UNIVERSITY OF BEAUTY CULTURE","BRIDGEVIEW","IL","Proprietary 2 Year","143","525007"
"4147300","TRICOCI UNIVERSITY OF BEAUTY CULTURE","GLENDALE HEIGHTS","IL","Proprietary 2 Year","188","708071"
"4147400","TRICOCI UNIVERSITY OF BEAUTY CULTURE","PEORIA","IL","Proprietary 2 Year","117","409163"
"4147500","TRICOCI UNIVERSITY OF BEAUTY CULTURE","ROCKFORD","IL","Proprietary 2 Year","128","437482"
"4147600","AVEDA INSTITUTE LAS VEGAS","LAS VEGAS","NV","Proprietary 2 Year","123","503861"
"4147700","LAKE LANIER SCHOOL OF MASSAGE","GAINESVILLE","GA","Proprietary 2 Year","168","577955"
"4148000","NEW LIFE BUSINESS INSTITUTE","JAMAICA","NY","Proprietary 2 Year","240","923495"
"4148200","BEYOND 21ST CENTURY BEAUTY ACADEMY","SANTA FE SPRINGS","CA","Proprietary 2 Year","49","174125"
"4148300","DENVER SCHOOL OF NURSING","DENVER","CO","Proprietary 4 Year","257","942735"
"4148400","EUROPEAN ACADEMY OF COSMETOLOGY AND HAIR","GUILFORD","CT","Proprietary 2 Year","22","78037"
"4148500","MEDICAL INSTITUTE OF PALM BEACH","LAKE WORTH","FL","Proprietary 2 Year","91","352535"
"4148700","AMERICAN INSTITUTE OF INTERIOR DESIGN","FOUNTAIN HILLS","AZ","Proprietary 2 Year","15","54569"
"4148800","CENTERPOINT MASSAGE & SHIATSU THERAPY SC","MINNEAPOLIS","MN","Proprietary 2 Year","47","128476"
"4148900","N CALIF INSTITUTE OF COSMETOLOGY","SAN LEANDRO","CA","Proprietary 2 Year","45","177593"
"4149100","PAUL MITCHELL THE SCHOOL CINCINNATI","CINCINNATI","OH","Proprietary 2 Year","237","875044"
"4149200","XCELL ACADEMY-A PAUL MITCHELL PARTNER SC","HOOVER","AL","Proprietary 2 Year","141","547282"
"4149300","PARK WEST BARBER SCHOOL","DURHAM","NC","Proprietary 2 Year","544","1972344"
"4149400","GARY MANUEL AVEDA INSTITUTE","SEATTLE","WA","Proprietary 2 Year","174","606100"
"4149500","A & W HEALTHCARE EDUCATORS","NEW ORLEANS","LA","Proprietary 2 Year","60","220053"
"4149700","HOMESTEAD SCHOOLS","TORRANCE","CA","Private 4 Year","215","796471"
"4149800","SOMERSET COUNTY TECHNOLOGY CENTER","SOMERSET","PA","Public 2 Year","72","288671"
"4149900","PROFILE INSTITUTE OF BARBER-STYLING","ATLANTA","GA","Proprietary 2 Year","82","360683"
"4150000","CENTRAL NURSING COLLEGE","LOS ANGELES","CA","Proprietary 2 Year","110","482334"
"4150100","GOLDEN STATE COLLEGE OF COURT REPORTING","DUBLIN","CA","Proprietary 2 Year","28","103187"
"4150300","RWM FIBER OPTICS","CARSON","CA","Proprietary 2 Year","89","378802"
"4150500","PREFERRED COLLEGE OF NURSING, LOS ANGELE","LOS ANGELES","CA","Proprietary 2 Year","106","359032"
"4150600","D & L ACADEMY OF HAIR DESIGN","TWIN FALLS","ID","Proprietary 2 Year","29","119849"
"4150800","IMMOKALEE TECHNICAL CENTER","IMMOKALEE","FL","Public 2 Year","134","506768"
"4150900","PROCESS INSTITUTE OF COSMETOLOGY (THE)","LAWRENCEVILLE","GA","Proprietary 2 Year","89","322361"
"4151100","SUMMIT SALON & BEAUTY SCHOOL","WOODLAND PARK","CO","Proprietary 2 Year","5","16309"
"4151200","SALON PROFESSIONAL ACADEMY (THE)","TONAWANDA","NY","Proprietary 2 Year","108","368592"
"4151400","VANITY SCHOOL OF COSMETOLOGY","SHEFFIELD VILLAGE","OH","Proprietary 2 Year","68","289333"
"4151500","AMERICAN ACADEMY OF COSMETOLOGY","ORANGE PARK","FL","Proprietary 2 Year","117","374507"
"4151600","MY-LE'S BEAUTY COLLEGE","GRETNA","LA","Proprietary 2 Year","95","282097"
"4151700","BELLA CAPELLI ACADEMY","MONROEVILLE","PA","Proprietary 2 Year","119","397239"
"4151800","TEMPLE (THE): A PAUL MITCHELL PARTNER SC","FREDERICK","MD","Proprietary 2 Year","133","540448"
"4151900","COLUMBIA GORGE COMMUNITY COLLEGE","THE DALLES","OR","Public 2 Year","594","1802445"
"4152100","TOLEDO RESTAURANT TRAINING CENTER","TOLEDO","OH","Private 2 Year","31","125845"
"4152200","CARTHAGE R-9 SCHOOL DISTRICT/CARTHAGE TE","CARTHAGE","MO","Public 2 Year","19","73905"
"4152300","GEORGIA BEAUTY ACADEMY","DALTON","GA","Proprietary 2 Year","110","433996"
"4152400","INTERNATIONAL INSTITUTE OF COSMETOLOGY","WETHERSFIELD","CT","Proprietary 2 Year","70","249687"
"4152600","PIKE COUNTY CAREER TECHNOLOGY CENTER","PIKETON","OH","Public 2 Year","71","281637"
"4152800","CALIFORNIA ACADEMY (THE) - A PAUL MITCHE","SACRAMENTO","CA","Proprietary 2 Year","335","1272171"
"4152900","STUDIO ACADEMY OF BEAUTY (THE)","CHANDLER","AZ","Proprietary 2 Year","294","918713"
"4153000","RENAISSANCE ACADEMIE","PROVO","UT","Proprietary 2 Year","86","325303"
"4153200","SOUTHERN WORCESTER COUNTY REGIONAL VOC S","CHARLTON","MA","Public 2 Year","12","46194"
"4153300","OHIO ACADEMY COLUMBUS (THE)","COLUMBUS","OH","Proprietary 2 Year","135","511345"
"4153800","BETHEL COLLEGE","HAMPTON","VA","Private 4 Year","33","127245"
"4153900","PROVIDENCE CHRISTIAN COLLEGE","PASADENA","CA","Private 4 Year","31","123261"
"4154200","CAROLINA COLLEGE OF BIBLICAL STUDIES","FAYETTEVILLE","NC","Private 4 Year","93","325275"
"4154400","FRANKLIN CAREER COLLEGE","ONTARIO","CA","Proprietary 2 Year","5","12379"
"4154500","STARTING POINTS FOR CHILDREN","JERSEY CITY","NJ","Private 2 Year","71","218506"
"4154800","DUVALL'S SCHOOL OF COSMETOLOGY","BEDFORD","TX","Proprietary 2 Year","76","258600"
"4154900","NATIONAL CAREER INSTITUTE","EAST ORANGE","NJ","Proprietary 2 Year","253","866772"
"4155000","NORTHWEST SCHOOL OF WOODEN BOAT BUILDING","PORT HADLOCK","WA","Private 2 Year","27","100244"
"4155100","INSTITUTE OF MEDICAL CAREERS","PITTSBURGH","PA","Proprietary 2 Year","89","322209"
"4155200","OLIVER FINLEY ACADEMY OF COSMETOLOGY","BOISE","ID","Proprietary 2 Year","204","753884"
"4155300","ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE","SYRACUSE","NY","Proprietary 2 Year","105","326804"
"4155800","ADVANCED BEAUTY COLLEGE","IRVING","TX","Proprietary 2 Year","38","151452"
"4155900","AVEDA FREDRIC'S INSTITUTE","INDIANAPOLIS","IN","Proprietary 2 Year","95","328751"
"4156000","ACADEMY OF COSMETOLOGY & ESTHETICS NYC (","STATEN ISLAND","NY","Proprietary 2 Year","85","292809"
"4156100","TONI & GUY HAIRDRESSING ACADEMY","MODESTO","CA","Proprietary 2 Year","70","272650"
"4156200","INSTITUTE OF ADVANCED MEDICAL ESTHETICS","RICHMOND","VA","Proprietary 2 Year","4","12764"
"4156300","UNIVERSITY OF FORT LAUDERDALE","LAUDERHILL","FL","Private 4 Year","20","60732"
"4156400","AVIATION INSTITUTE OF MAINTENANCE","ORLANDO","FL","Proprietary 2 Year","284","1141289"
"4156500","GEORGIA CHRISTIAN UNIVERSITY","LILBURN","GA","Private 4 Year","33","139514"
"4157100","AEROSIM FLIGHT ACADEMY","SANFORD","FL","Proprietary 2 Year","21","41804"
"4157200","LOVE BEAUTY SCHOOL","MANCHESTER","TN","Proprietary 2 Year","73","228846"
"4157400","NATIONAL PARALEGAL COLLEGE","PHOENIX","AZ","Proprietary 4 Year","753","3000457"
"4157500","ACCESS CAREERS","BROOKLYN","NY","Proprietary 2 Year","85","386599"
"4157600","NOVA ACADEMY OF COSMETOLOGY","ROCHESTER","MN","Proprietary 2 Year","84","326731"
"4157700","SALON PROFESSIONAL ACADEMY (THE)","ONALASKA","WI","Proprietary 2 Year","92","375020"
"4157800","GRACE MISSION UNIVERSITY","FULLERTON","CA","Private 4 Year","52","238745"
"4158000","METRO BEAUTY ACADEMY","ALLENTOWN","PA","Proprietary 2 Year","140","500310"
"4158100","AIKEN SCHOOL OF COSMETOLOGY","AIKEN","SC","Proprietary 2 Year","43","141807"
"4158200","PAUL MITCHELL THE SCHOOL SHERMAN OAKS","SHERMAN OAKS","CA","Proprietary 2 Year","205","742876"
"4158300","FLAGLER TECHNICAL INSTITUTE","PALM COAST","FL","Public 2 Year","82","233692"
"4158400","L'ESPRIT ACADEMY","LIVONIA","MI","Proprietary 2 Year","160","518621"
"4158500","TEXAS BEAUTY COLLEGE","HALTOM CITY","TX","Proprietary 2 Year","16","60428"
"4158700","HOLLYWOOD BEAUTY COLLEGE","STOCKTON","CA","Proprietary 2 Year","83","265335"
"4158900","FLAIR BEAUTY COLLEGE","CANYON COUNTRY","CA","Proprietary 2 Year","61","202242"
"4159300","MARKETTI ACADEMY OF COSMETOLOGY","WATERFORD","MI","Proprietary 2 Year","32","109539"
"4159400","COLUMBIA COLLEGE OF NURSING","MILWAUKEE","WI","Private 4 Year","62","256221"
"4159600","GALAXY MEDICAL COLLEGE","NORTH HOLLYWOOD","CA","Proprietary 2 Year","40","126245"
"4159700","AMERICAN MEDICAL SCIENCES CENTER","GLENDALE","CA","Proprietary 2 Year","95","420642"
"4160100","TRINITY VOCATIONAL CENTER","GARDENA","CA","Proprietary 2 Year","137","508360"
"4160200","ATLANTA BEAUTY ACADEMY","DORAVILLE","GA","Proprietary 2 Year","336","1258598"
"4160400","ANGELES COLLEGE OF NURSING","LOS ANGELES","CA","Proprietary 2 Year","63","240351"
"4160500","AVALON SCHOOL OF COSMETOLOGY","WORTHINGTON","MN","Proprietary 2 Year","34","139042"
"4160600","PAUL MITCHELL THE SCHOOL NORMAL","NORMAL","IL","Proprietary 2 Year","74","261450"
"4160700","AVENUE FIVE INSTITUTE","AUSTIN","TX","Proprietary 2 Year","166","581915"
"4161300","PREFERRED COLLEGE OF NURSING","VAN NUYS","CA","Proprietary 2 Year","84","287968"
"4161700","SHASTA SCHOOL OF COSMETOLOGY","REDDING","CA","Proprietary 2 Year","74","304555"
"4161800","BRANDMAN UNIVERSITY","IRVINE","CA","Private 4 Year","2478","8459980"
"4161900","MANDALYN ACADEMY","AMERICAN FORK","UT","Proprietary 2 Year","52","197910"
"4162000","JOSE MARIA VARGAS UNIVERSITY","PEMBROKE PINES","FL","Proprietary 4 Year","18","66095"
"4162200","LAIRD INSTITUTE OF SPA THERAPY","MANCHESTER","NH","Proprietary 2 Year","40","144076"
"4162400","TONI AND GUY HAIRDRESSING  ACADEMY","ALBUQUERQUE","NM","Proprietary 2 Year","76","315997"
"4162500","HOLLYWOOD INSTITUTE OF BEAUTY CAREERS","HOLLYWOOD","FL","Proprietary 2 Year","767","2465178"
"4162700","ERIC FISHER ACADEMY","WICHITA","KS","Proprietary 2 Year","148","551489"
"4162800","S.I.C.E PAUL MITCHELL PARTNER SCHOOL","MODESTO","CA","Proprietary 2 Year","309","1215986"
"4163000","SALON PROFESSIONAL ACADEMY (THE)","TAMPA","FL","Proprietary 2 Year","108","332330"
"4163100","SALON PROFESSIONAL ACADEMY (THE)","GAINESVILLE","FL","Proprietary 2 Year","93","329990"
"4163200","SALON PROFESSIONAL ACADEMY (THE)","THE VILLAGES","FL","Proprietary 2 Year","160","573300"
"4163300","COMPASS COLLEGE OF CINEMATIC ARTS","GRAND RAPIDS","MI","Private 4 Year","46","167264"
"4163400","COSMO BEAUTY ACADEMY","WEST SACRAMENTO","CA","Proprietary 2 Year","76","277937"
"4163700","BITTERROOT SCHOOL OF COSMETOLOGY","HAMILTON","MT","Proprietary 2 Year","37","153405"
"4163800","MASTER EDUCATORS BEAUTY SCHOOL","TWIN FALLS","ID","Proprietary 2 Year","28","100913"
"4164100","MONTANA ACADEMY OF SALON","GREAT FALLS","MT","Proprietary 2 Year","82","329040"
"4164300","GLOBAL INSTITUTE","CAGUAS","PR","Proprietary 2 Year","52","177367"
"4164400","ANGELES INSTITUTE","LAKEWOOD","CA","Proprietary 2 Year","144","564140"
"4164500","EUREKA INSTITUTE OF HEALTH AND BEAUTY","MIAMI","FL","Proprietary 2 Year","76","370682"
"4164600","D. A. DORSEY EDUCATIONAL CENTER","MIAMI","FL","Public 2 Year","45","113846"
"4164700","KEWEENAW BAY OJIBWA COMMUNITY COLLEGE","BARAGA","MI","Public 2 Year","98","342450"
"4164900","BARONE BEAUTY ACADEMY","WILLIAMSPORT","PA","Proprietary 2 Year","49","166063"
"4165000","MERIDIAN INSTITUTE OF SURGICAL ASSISTING","JOELTON","TN","Proprietary 2 Year","122","248381"
"4165300","ACADEMY WAUKESHA (THE)","WAUKESHA","WI","Proprietary 2 Year","124","467738"
"4165500","ACAYDIA SCHOOL OF AESTHETICS","PROVO","UT","Proprietary 2 Year","30","109213"
"4165700","JOHN PAOLO'S XTREME BEAUTY INSTITUTE, GO","LATHAM","NY","Proprietary 2 Year","26","73249"
"4165800","SALON PROFESSIONAL ACADEMY (THE)","LEWISVILLE","TX","Proprietary 2 Year","73","278759"
"4165900","PAUL MITCHELL THE SCHOOL FRESNO","FRESNO","CA","Proprietary 2 Year","265","1049377"
"4166000","MANHATTAN INSTITUTE (THE)","NEW YORK","NY","Proprietary 2 Year","82","333288"
"4166700","REM SPA INC","ANDERSON","IN","Proprietary 2 Year","88","344268"
"4166800","SALON PROFESSIONAL ACADEMY (THE)","PERRYSBURG","OH","Proprietary 2 Year","48","187288"
"4166900","COSMETIC ARTS INSTITUTE","WALTERBORO","SC","Proprietary 2 Year","45","202952"
"4167000","PAUL MITCHELL THE SCHOOL TEMECULA","TEMECULA","CA","Proprietary 2 Year","271","1090841"
"4167100","AVEDA INSTITUTE DENVER","DENVER","CO","Proprietary 2 Year","315","1300980"
"4167300","SALON PROFESSIONAL ACADEMY (THE)","NORTH FORT MYERS","FL","Proprietary 2 Year","34","125244"
"4167400","SAGE SCHOOL OF MASSAGE & HEALING ARTS","BEND","OR","Proprietary 2 Year","23","75178"
"4167500","WORLD A CUTS BARBER INSTITUTE","YORK","PA","Proprietary 2 Year","72","314200"
"4167600","FINGER LAKES SCHOOL OF MASSAGE (THE)","ITHACA","NY","Proprietary 2 Year","194","578601"
"4167700","ARTISAN COLLEGE OF COSMETOLOGY (THE)","FINDLAY","OH","Proprietary 2 Year","28","113875"
"4167800","INNOVATIONS DESIGN ACADEMY","CANTON","IL","Proprietary 2 Year","48","182680"
"4168500","SOLEX COLLEGE","WHEELING","IL","Proprietary 2 Year","361","1355035"
"4168600","COLLEGE OF MASSAGE THERAPY","BLACKFOOT","ID","Proprietary 2 Year","26","67834"
"4168700","LAWYER'S ASSISTANT SCHOOL OF DALLAS","DALLAS","TX","Proprietary 2 Year","110","405957"
"4168800","ABC BEAUTY ACADEMY","GARLAND","TX","Proprietary 2 Year","42","160143"
"4168900","HOLISTIC MASSAGE TRAINING INSTITUTE","BALTIMORE","MD","Proprietary 2 Year","16","34318"
"4169000","SALON & SPA INSTITUTE","BROWNSVILLE","TX","Proprietary 2 Year","107","415687"
"4169100","DIAMONDS COSMETOLOGY COLLEGE","SHERMAN","TX","Proprietary 2 Year","75","296043"
"4169200","TRAMY BEAUTY SCHOOL","SAN DIEGO","CA","Proprietary 2 Year","259","864604"
"4169300","SCHOLARS COSMETOLOGY UNIVERSITY","ANN ARBOR","MI","Proprietary 2 Year","27","101113"
"4169700","UNITEK COLLEGE","FREMONT","CA","Proprietary 4 Year","758","2698604"
"4169800","GURNICK ACADEMY OF MEDICAL ARTS","SAN MATEO","CA","Proprietary 4 Year","775","2891889"
"4169900","AMERICAN BEAUTY ACADEMY","PAYSON","UT","Proprietary 2 Year","39","139006"
"4170100","SALON PROFESSIONAL ACADEMY (THE)","TACOMA","WA","Proprietary 2 Year","111","459490"
"4170200","PAUL MITCHELL THE SCHOOL COLORADO SPRING","COLORADO SPRINGS","CO","Proprietary 2 Year","203","826061"
"4170300","BEAUTY ACADEMY OF SOUTH FLORIDA","HIALEAH","FL","Proprietary 2 Year","262","957137"
"4170600","SALON PROFESSIONAL ACADEMY (THE)","ST. CHARLES","MO","Proprietary 2 Year","68","268923"
"4170700","PAUL MITCHELL THE SCHOOL ST LOUIS","ST. LOUIS","MO","Proprietary 2 Year","135","526516"
"4170800","UNITY COSMETOLOGY COLLEGE","PONTIAC","IL","Proprietary 2 Year","48","158465"
"4171000","ADVANCED TRAINING INSTITUTE","LAS VEGAS","NV","Proprietary 2 Year","380","1272413"
"4171100","PAUL MITCHELL THE SCHOOL-DELAWARE","NEWARK","DE","Proprietary 2 Year","140","506204"
"4171400","AVEDA INSTITUTE PORTLAND","PORTLAND","OR","Proprietary 2 Year","224","886511"
"4171500","COSMOPOLITAN BEAUTY & TECH SCHOOL","ANNANDALE","VA","Proprietary 2 Year","182","801645"
"4171600","SALON PROFESSIONAL ACADEMY OF ELGIN (THE","ELGIN","IL","Proprietary 2 Year","34","133652"
"4171700","AVANT GARD THE SCHOOL","INDIANAPOLIS","IN","Proprietary 2 Year","33","130108"
"4172000","SOUTHERN CALIFORNIA UNIVERSITY SOMA","LOS ANGELES","CA","Proprietary 4 Year","2","4233"
"4172300","ETERNITY COSMETOLOGY SCHOOL","WEST PALM BEACH","FL","Proprietary 2 Year","183","584050"
"4172500","ROLF INSTITUTE OF STRUCTURAL INTEGRATION","BOULDER","CO","Private 2 Year","7","19700"
"4172600","SALON 496 BARBER ACADEMY","GREENVILLE","SC","Proprietary 2 Year","23","97001"
"4172700","SALON PROFESSIONAL ACADEMY (THE)","EVANSVILLE","IN","Proprietary 2 Year","88","316117"
"4172800","BODY THERAPY INSTITUTE","SILER CITY","NC","Proprietary 2 Year","40","96315"
"4172900","ACADEMY OF COSMETOLOGY","RICHLAND","WA","Proprietary 2 Year","18","70950"
"4173100","LAB PAUL MITCHELL PARTNER SCHOOL (THE)","EWING","NJ","Proprietary 2 Year","102","345924"
"4173200","TAYLOR ANDREWS ACADEMY OF HAIR DESIGN","WEST JORDAN","UT","Proprietary 2 Year","140","521532"
"4173400","SANTA ANA BEAUTY ACADEMY","SANTA ANA","CA","Proprietary 2 Year","34","137112"
"4173500","MORENO VALLEY COLLEGE","MORENO VALLEY","CA","Public 2 Year","3528","10702633"
"4173700","GRACE COLLEGE OF DIVINITY","FAYETTEVILLE","NC","Private 4 Year","49","172658"
"4173800","SALON PROFESSIONAL ACADEMY (THE)","COLORADO SPRINGS","CO","Proprietary 2 Year","47","189493"
"4173900","COSMETOLOGY COLLEGE OF FRANKLIN COUNTY","SAINT CLAIR","MO","Proprietary 2 Year","22","94658"
"4174000","SKIN INSTITUTE","SAINT LOUIS","MO","Proprietary 2 Year","35","131125"
"4174100","PAUL MITCHELL THE SCHOOL PHOENIX","PHOENIX","AZ","Proprietary 2 Year","141","562144"
"4174200","ALL BEAUTY COLLEGE","FORT MOHAVE","AZ","Proprietary 2 Year","101","401458"
"4174400","ROCHESTER SCHOOL OF HAIR DESIGN","ROCHESTER","MN","Proprietary 2 Year","39","134443"
"4174500","AVEDA INSTITUTE OF NEW MEXICO (THE)","ALBUQUERQUE","NM","Proprietary 2 Year","141","548552"
"4174600","NASHVILLE BARBER AND STYLE ACADEMY","NASHVILLE","TN","Proprietary 2 Year","62","223515"
"4174800","AMERICAN TRADE SCHOOL","SAINT ANN","MO","Proprietary 2 Year","127","414832"
"4174900","SKIN CARE AND SPA INSTITUTE","SKOKIE","IL","Proprietary 2 Year","64","219266"
"4175000","UNIVERSAL SPA TRAINING ACADEMY","DOWNERS GROVE","IL","Proprietary 2 Year","92","307259"
"4175100","PAUL MITCHELL THE SCHOOL HONOLULU","HONOLULU","HI","Proprietary 2 Year","113","439706"
"4175200","PAUL MITCHELL THE SCHOOL EAST BAY","PLEASANT HILL","CA","Proprietary 2 Year","194","747435"
"4175300","PENROSE ACADEMY","SCOTTSDALE","AZ","Proprietary 2 Year","122","444686"
"4175400","ELITE COSMETOLOGY SCHOOL","YUCCA VALLEY","CA","Proprietary 2 Year","121","454293"
"4175600","PARK AVENUE SCHOOL OF COSMETOLOGY","PARK RAPIDS","MN","Proprietary 2 Year","48","185891"
"4175700","ACADEMY OF AESTHETIC ARTS","SHAWNEE","KS","Proprietary 2 Year","26","96017"
"4175800","J RENEE CAREER FACILITATION","CRYSTAL LAKE","IL","Proprietary 2 Year","69","183388"
"4175900","LEWISTOWN HOSPITAL SCHOOL OF NURSING","LEWISTOWN","PA","Private 2 Year","22","45334"
"4176000","AMERICAN TECHNICAL INSTITUTE","BAYAMON","PR","Proprietary 2 Year","60","173798"
"4176100","NORCO COLLEGE","NORCO","CA","Public 2 Year","2925","9301882"
"4176200","TWIN RIVERS ADULT SCHOOL","NORTH HIGHLANDS","CA","Public 2 Year","13","33331"
"4176300","BERGIN UNIVERSITY OF CANINE STUDIES","SANTA ROSA","CA","Private 4 Year","9","35636"
"4176700","D'SHAW INSTITUTE OF COSMETOLOGY","BOISE","ID","Proprietary 2 Year","42","160591"
"4176800","PROGRESSIVE TRAINING CENTERS","POMPANO BEACH","FL","Proprietary 2 Year","5","9409"
"4176900","AMERICAN HEALTH INSTITUTE","PORT RICHEY","FL","Proprietary 2 Year","68","270944"
"4177100","PIMA MEDICAL INSTITUTE-SOUTH DENVER","DENVER","CO","Proprietary 2 Year","230","758837"
"4177200","REAL BARBERS COLLEGE (THE)","ANAHEIM","CA","Proprietary 2 Year","93","367050"
"4177400","CAPILO SCHOOL OF HAIR DESIGN","AUGUSTA","ME","Proprietary 2 Year","122","395449"
"4177500","PURE AESTHETICS","TUCSON","AZ","Proprietary 2 Year","17","47871"
"4177600","LINDSEY INSTITUTE OF COSMETOLOGY","BOWLING GREEN","KY","Proprietary 2 Year","57","207026"
"4177700","TRI-STATE INSTITUTE OF HAIR DESIGN","LONDON","KY","Proprietary 2 Year","35","131650"
"4177800","SALON PROFESSIONAL ACADEMY (THE)","IOWA CITY","IA","Proprietary 2 Year","35","131311"
"4177900","BUCKNER BARBER SCHOOL","DALLAS","TX","Proprietary 2 Year","23","93193"
"4178000","SIMMONS COLLEGE OF KENTUCKY","LOUISVILLE","KY","Private 4 Year","57","210921"
"4178100","CAROLINA COLLEGE OF HAIR DESIGN","ASHEVILLE","NC","Proprietary 2 Year","48","195378"
"4178200","VOGUE COLLEGE - SAN ANTONIO","SAN ANTONIO","TX","Proprietary 2 Year","110","375202"
"4178300","VOGUE BEAUTY ACADEMY","SAN ANTONIO","TX","Proprietary 2 Year","109","339466"
"4178400","VOGUE COLLEGE - MCALLEN","MCALLEN","TX","Proprietary 2 Year","223","724917"
"4178500","VOGUE COLLEGE OF COSMETOLOGY","SANTA FE","NM","Proprietary 2 Year","86","338689"
"4178700","ATELIER ESTHETIQUE INSTITUTE OF ESTHETIC","NEW YORK","NY","Proprietary 2 Year","128","383232"
"4178900","HANDS-ON MEDICAL MASSAGE SCHOOL","REDLANDS","CA","Proprietary 2 Year","43","178152"
"4179000","SALON PROFESSIONAL ACADEMY, THE","BRANSON","MO","Proprietary 2 Year","24","107852"
